"x","y","z"
-187.715810529066,-202.432341455912,76.9305202454128
-188.335325986513,-201.745946893479,78.7467972074149
-182.710536547899,-206.520764563875,78.0098825119741
-179.798576097567,-208.236007577731,77.5247937588229
-180.947519540967,-207.5622848866,75.9432932887431
-183.315964211072,-206.271304536177,76.1203682110208
-185.043350249353,-203.10539488546,82.7094299611944
-185.566260284991,-203.581545352217,80.5675324077602
-188.447858667267,-200.877494039376,80.7487070585896
-188.11260992602,-200.204628017908,82.7993004075733
-181.13860112044,-206.146717764722,82.2357933906306
-177.604468688828,-208.373003377169,81.5057106772343
-178.563813171917,-208.455549541483,79.4086082249424
-181.890800599918,-206.402146478927,80.0723129286931
-181.865712240255,-201.775095684641,90.9447689702276
-184.267438425168,-199.385812212159,90.5125339343977
-182.362136303469,-199.297788939167,93.3784328071665
-180.3539261248,-201.136611303605,94.2544032401406
-184.278092398458,-202.646194770657,84.858640067832
-187.302743005399,-199.722464303989,84.8530697587033
-186.014532173627,-199.441112265961,87.2093595266985
-183.231598340127,-202.197020235905,87.362172154526
-180.425513626055,-205.706443561139,84.4611851959039
-179.697642259839,-205.068975139908,87.0736141141493
-176.484255363239,-207.14756841983,86.385944197412
-176.92503127996,-207.93816743483,83.7499764923709
-178.875654683006,-204.257663321672,90.7623412062019
-177.989376762369,-203.125868759354,94.1406686489948
-176.022951669219,-204.583431989453,93.0179059804517
-176.195122377084,-206.044424393185,89.9688588430629
-127.455850498694,-156.763599637519,12.1383569547032
-124.152341773303,-151.551895252783,13.1242870371834
-134.312514359847,-166.717409969772,35.8743563832066
-130.325845815828,-161.228406348616,20.8296739686055
-133.807382196556,-163.494499609166,45.3811857866536
-135.759502028714,-167.485299665001,42.7074437655157
-124.518199380292,-151.327660088589,24.0760425223826
-129.811847752763,-158.039072462907,40.8400645903539
-135.547215663062,-165.975340728322,9.98410671991645
-131.319392596451,-161.665422533242,11.1033382001448
-142.280828492552,-172.657596844004,31.299079221527
-138.793263249835,-168.907218051074,17.5934516841816
-138.69896050845,-170.860289997412,40.0907147371893
-142.448326350721,-173.415278078926,37.6865212457326
-147.764317221104,-169.717353143563,8.10128223454559
-141.055204008448,-168.793566478065,8.91723596020886
-153.438735909841,-173.557255331251,28.4837266579875
-151.449548646186,-170.575951109363,15.3779484414861
-147.005061019811,-174.876707890253,35.6562415012703
-152.137985517788,-175.127486254352,34.2202965169817
-160.845177138938,-166.30568810324,8.0832170147464
-154.600615030322,-168.841029313582,7.79676195173693
-164.121322637047,-169.064499350703,28.8986825050384
-163.433851878209,-165.635003324179,15.8325591695476
-157.387395741874,-174.207099737027,33.6579937731507
-162.329107715174,-172.137411481224,33.8986373681092
-170.160122711323,-157.055012071114,10.0797678583312
-166.134099163371,-162.299189587281,8.85926159243286
-171.177182896673,-160.125612407891,31.0861877778622
-171.240920770909,-155.587935099895,18.2816873004319
-166.574525027303,-168.922735479458,34.5215117280829
-169.83928475372,-164.778447485181,35.48485916561
-173.421111905674,-144.286102556099,13.6662802194569
-172.672660272647,-150.852308086508,11.7558983777921
-172.700070316241,-149.623962754621,35.7619997091502
-172.595438984637,-143.31391184626,22.553117372837
-171.943172428843,-160.130889651908,37.1259829510342
-172.756861702732,-155.377307706329,39.4343854022547
-169.20147450392,-133.004842121029,16.6653470172379
-172.1548599843,-138.267297884227,15.357077505172
-168.485600018501,-140.841380583178,40.8879541305844
-167.32864903046,-133.220221144178,26.2602648001572
-172.201855627702,-150.885781084523,42.0517433533263
-170.354062817112,-146.890888150722,44.7349175223939
-161.094520156999,-123.583940653464,18.5449776222858
-165.466649862234,-128.005643917171,17.7192252402124
-160.391922588819,-134.88369222186,45.3265145665807
-158.654880980957,-125.474425841546,29.0834570915554
-167.443843636864,-143.493768784329,47.3559095208682
-163.633982436231,-140.909659616209,49.7571017923158
-148.710510271356,-120.158974997563,19.2807258684671
-155.467651750396,-120.861327062022,19.0671237613042
-149.124048291653,-134.186137538641,47.9213777183392
-145.827794802278,-124.150771890532,30.421112238996
-159.019795357598,-139.467998303847,51.7511721329254
-153.85709265304,-139.284350562393,53.2068412748422
-135.173519545988,-123.295545353939,18.9293779513197
-141.689555605473,-120.997714912337,19.2512420858406
-138.248265169496,-138.611565162289,48.0787652346195
-133.447281099765,-128.799714936215,30.1102064686127
-148.562239047272,-140.260437427869,54.0487007465983
-143.567749603924,-142.351462605825,54.1986523900714
-125.970248423585,-132.97245640628,16.9578658496517
-129.833560129884,-127.367813152715,18.1510979687158
-131.349053420539,-147.645410293798,45.3135886359594
-125.907156475938,-139.266477313301,27.5041443950348
-139.322319794476,-145.566097664437,53.5757922242952
-136.103041590355,-149.694560637248,52.2207847332138
-122.716158674672,-145.694460209154,14.2680881434869
-123.513661191527,-139.310136854079,15.5968713626514
-134.015374884968,-154.308564547139,50.2958271652768
-133.194915420637,-159.022712591018,47.9623602821835
-163.312973573884,-153.753255077432,56.9032594988434
-162.205630793641,-144.969751246473,54.2073309499553
-167.233498717714,-158.995007078776,54.8163517378739
-165.036712290692,-157.735139478418,56.5317822714176
-169.070204390204,-149.264626544264,49.5338470892458
-168.442212113463,-156.736981137246,53.0466456304662
-156.711128972457,-153.837874557762,59.4320579278033
-153.18082882482,-144.798999160287,57.1330636932456
-162.437439910019,-157.118841280737,58.0249984086245
-159.624748737969,-157.202079986209,59.1697963698511
-150.315031968393,-156.818513770505,59.7997442622937
-144.452701839093,-148.62678090788,57.479046020274
-156.758927145091,-157.928436457908,59.8613573797552
-154.023163862568,-159.234905129093,60.0391906297211
-145.927771223774,-162.003058876189,57.8500056844999
-138.671968451992,-155.785129939336,55.0044337643405
-151.62354546012,-161.051909777539,59.6871204790434
-149.720815403707,-163.257722716925,58.8287586992041
-144.635701585002,-167.895772002444,54.1631159292823
-137.117006433888,-163.966974092296,50.5265437140235
-148.430385733134,-165.678488802565,57.5274418291698
-147.847496893506,-168.166411831837,55.8844855460554
-146.875535049097,-173.067345068647,49.8825725407278
-140.327903067297,-171.028431521062,45.3169949253988
-148.047155269787,-170.599688442192,54.0392427822033
-149.001065760821,-172.800678847609,52.14145875332
-151.829220494114,-175.873432277885,46.3053744195349
-147.083148114241,-175.234558040532,40.7502552047707
-150.577571090432,-174.535837950577,50.3512979454726
-152.662625964524,-175.67924616235,48.7961687288944
-158.373137552594,-175.819284054834,44.3289473609944
-156.053883723286,-175.474279839809,38.146570251347
-155.159823788385,-176.212608213416,47.5706476363175
-157.941599182447,-176.144921933696,46.7169688444523
-164.864562826136,-173.025591653357,44.2764490941485
-164.774563104141,-171.770010973001,38.4097130010505
-160.849255225292,-175.51247713527,46.225024929235
-163.653166903863,-174.310579582382,46.1224262632586
-169.156498630901,-167.654030296095,45.9110442356399
-170.555455160024,-164.493613666568,40.2741381990754
-166.052787613848,-172.493563008931,46.4745147024437
-167.887371811597,-170.183139770719,47.2576698347926
-170.506563480936,-161.73090444102,49.0455571965428
-172.139655992743,-156.261670786981,44.4263615810806
-169.135983783029,-167.668454661286,48.3593635785835
-169.74983179837,-165.165018254836,49.7111839338674
-169.652242531833,-162.814693249079,51.2887497467401
-168.810026809681,-160.730168285454,53.0261965380158
-158.785361990269,-178.876484583299,52.9835945640928
-155.509687154902,-176.357413764352,49.6104820781115
-158.856048120373,-180.9290745647,57.5589306025427
-160.205511962238,-181.547620771012,56.2202729174181
-151.941885381494,-174.454353684568,52.4077394930907
-155.897913461078,-177.459024445211,55.614296763486
-162.706243924184,-178.592294935024,51.3873150472238
-160.293491972585,-176.175465438078,48.0274941106351
-161.860804114316,-181.771848976211,55.1053560837283
-163.719794347077,-181.594768536212,54.2707336967665
-166.649277761904,-176.699871639523,51.0753123836825
-165.107951779623,-174.022129882689,47.7607607927424
-165.657085135599,-181.028748259704,53.7515712610646
-167.532293825683,-180.099031982174,53.5895338557173
-169.3903324176,-173.531013193475,52.3680624951924
-168.32646131515,-170.092819162653,49.2061055381462
-169.19006775868,-178.843742913297,53.8327951532425
-170.519342369461,-177.34696243879,54.4649973213108
-170.362517819532,-170.110225952224,54.6820893602399
-169.42318456331,-165.822072172881,51.6517574779503
-171.453385142012,-175.738811454752,55.4054117511858
-171.940225355224,-174.13966747318,56.5841491928916
-169.266033450642,-167.336670329441,57.57553041503
-168.007759772456,-162.289215749277,54.7647694484273
-171.942667769415,-172.660204834775,57.9422419355584
-171.45183044878,-171.39152434326,59.4068482245368
-166.288564974271,-165.833391691852,60.3765527066554
-164.264395910031,-160.208506956297,57.8414717624089
-170.487105983871,-170.405080570026,60.8911346787047
-169.10985548155,-169.764419332296,62.3048879877638
-162.331327769253,-166.12774125592,62.2730097111064
-159.425690909487,-160.41097968911,59.904693556624
-167.423399645378,-169.52515410068,63.5544283683953
-165.5452508951,-169.706517070817,64.5416767259394
-158.437587081275,-168.092019554525,62.6203301589992
-154.717002363064,-162.71752659117,60.2413469105825
-163.607073045035,-170.2913251155,65.1640281280758
-161.741904713554,-171.241177621978,65.3619028018576
-155.647258853394,-171.188942018929,61.2923790115651
-151.392738501084,-166.493569494706,58.7261610049171
-160.084136901107,-172.496436235311,65.1186855043177
-158.744839114297,-173.973032531521,64.4506756248631
-154.711443303482,-174.599612179278,58.6780457342715
-150.350945754595,-170.743817935529,55.8002287824311
-157.811690418011,-175.562390180843,63.4070731270543
-157.34401272032,-177.157289876685,62.0756750393963
-157.372705464058,-178.65179043882,60.5829165662277
-157.891321157859,-179.94261260664,59.0432140443901
-170.558038425982,-196.380858881846,68.1168141460846
-163.987302925921,-186.027441528454,59.4145666522798
-171.54499199489,-200.857663652956,74.0805583288234
-172.611493104234,-201.070648728784,72.5652423315671
-161.49914851983,-185.000390290204,62.1091194083764
-168.359508855965,-195.766413826671,70.9764044869578
-173.886809230023,-195.680678712996,66.2777243320706
-167.496908863903,-185.585450524948,57.7021659919898
-174.02976377892,-200.954875775777,71.2871887321781
-175.708992441958,-200.518572370827,70.3061827818732
-177.385460660277,-193.757559017885,65.9240903460554
-171.061022672994,-183.748438675435,57.3835185512944
-177.518230860659,-199.773734899335,69.6955230214284
-179.32074846355,-198.750824120911,69.5016345430103
-180.034892810705,-191.025021358258,67.1795001963234
-173.651969608412,-180.924751344631,58.605279206142
-180.974105483701,-197.49887376922,69.744220849086
-182.36733353563,-196.101673668434,70.4067308268556
-181.202492686267,-188.31558725912,69.6723393194032
-174.648138343032,-177.955000769616,60.9786376776018
-183.420999993086,-194.677844271422,71.4363579999236
-184.076566588928,-193.340881434576,72.7535620340097
-180.630819287604,-186.446302397001,72.7435942481041
-173.809207375438,-175.679200456907,63.9150933403346
-184.296492228877,-192.199267686126,74.2520255201171
-184.060054464413,-191.328346587542,75.8546168628968
-178.362173189713,-185.834804669825,75.9463833680625
-171.292350129614,-174.649337720233,66.7905119629978
-183.363289808049,-190.770212915818,77.5132860702695
-182.225682017429,-190.54071159023,79.2309605139535
-174.878942756773,-186.516343518399,78.744111966687
-167.730899472261,-175.098808976045,68.8948259447733
-180.690155792072,-190.629456723287,81.0615118336868
-178.874985420868,-191.032645103667,82.8045072890341
-171.331738074072,-188.43055223868,79.4969167464365
-164.153046270757,-176.947697260576,69.3691356633122
-176.973889055524,-191.753190865411,84.0052179279808
-175.147091216811,-192.768477644127,84.4704170278828
-168.769432898667,-191.185904688292,77.8987469812145
-161.5758585895,-179.759419102683,67.991807281946
-173.521391551042,-194.030431041786,84.2682421664977
-172.202088526073,-195.453231750263,83.406990362489
-167.760489384603,-193.915546797172,74.4533793952511
-160.631510135911,-182.721713405243,65.2264541456896
-171.272901501572,-196.913197332404,81.8349339742533
-170.759432456284,-198.285515379073,79.7647616407828
-170.629116794944,-199.444161020557,77.6733611419106
-170.880824875983,-200.311340475817,75.7868657149125
-179.482206083574,-201.274754066776,-101.696435006136
-176.825327365541,-198.254421744093,-107.425688135928
-166.139709877185,-189.266965915014,-79.9752103241222
-176.427502832006,-198.388639285029,-93.7540736901928
-155.025165369623,-179.156035312294,-78.9542665779813
-158.727294101848,-183.247689003165,-73.8293693663696
-170.602349588908,-192.058212224389,-105.222001091633
-159.272528366209,-181.890059351732,-90.8742735995587
-187.605305545929,-201.27305411285,-92.796099723753
-183.091318588222,-202.319713787955,-96.796450927766
-177.081764082314,-188.789779819611,-72.0284817009192
-186.012418860156,-196.877514403983,-85.3951076644566
-163.598342402171,-185.387898031463,-69.3068061046931
-169.472661017795,-185.306992561872,-65.6738226822391
-198.028132265731,-196.399606635098,-85.9105944251008
-192.709402399758,-199.196471113251,-89.0079406019107
-188.94369286769,-182.994556137661,-67.0515494629118
-197.018499103785,-190.982610619765,-79.679811963643
-175.767442083804,-183.750336727161,-62.6128359001808
-181.932439080699,-180.977711334568,-60.3172460639848
-207.710973108537,-187.564006545309,-86.7546376678239
-203.125308353351,-192.440091431919,-85.1486957149095
-198.32682092468,-172.495092183024,-68.8459468145843
-206.443928323983,-181.099331795463,-82.3241032835711
-187.449948526585,-176.763293195157,-59.4914321307305
-192.035142897844,-171.319260339755,-60.1792221472022
-214.470057495032,-178.194265175333,-91.9760571512638
-211.641457355445,-182.705989125641,-89.1484383859442
-202.942006977001,-161.116395406282,-74.4186173160564
-211.795402646721,-171.283015132255,-88.3291731194313
-195.636128385013,-165.295845820173,-61.7638605897096
-197.836187923396,-159.206266369473,-64.185940651815
-214.57923493999,-169.464648544398,-101.512860022759
-215.447078553874,-173.750713368535,-96.1093751942772
-199.832435867893,-151.129148092362,-84.6549259311273
-209.769916572401,-162.267294509113,-99.1166390187081
-197.853788502263,-153.426712311966,-67.9433835859876
-195.856732032717,-148.184085806868,-72.7628247415077
-209.853493066436,-163.278861400048,-112.608594060898
-212.629608747641,-165.792806828634,-107.243632579354
-193.20878491298,-144.859513618031,-94.0102299016736
-203.838068825003,-156.971642904017,-109.559544657711
-192.96215869502,-143.55601025403,-77.5996515424556
-189.474866400028,-139.990268773257,-81.8847733786163
-201.133080039541,-163.463262361301,-120.937460620292
-205.998359318298,-162.553371913686,-117.164424155448
-182.22272430593,-145.381394693626,-100.98356469153
-193.675844113947,-158.269860313935,-117.246731887987
-184.887344602888,-138.304806943934,-85.5246482537033
-179.145389801212,-138.47226945279,-88.6827629194815
-190.114464876761,-167.34501274891,-127.192571209111
-195.647923929111,-165.071764837153,-124.423778630509
-169.755267992783,-150.060340072734,-106.118297893328
-182.163954208274,-163.020649598582,-122.545935218478
-172.64813490068,-139.620026586604,-91.7795778049257
-166.12043378866,-141.8142092343,-94.3797945743464
-181.323119601178,-176.315317726852,-126.506292110285
-185.285501580316,-171.151938667515,-127.886194591859
-161.319219230682,-161.483577705879,-104.082290456378
-173.946092119706,-173.629517073033,-120.146575107907
-160.612845532913,-146.059678101547,-95.1923533745156
-156.432685640324,-152.096143300828,-94.1796148562396
-175.017398537711,-186.413993960116,-121.898484931191
-177.798698926,-181.611781873621,-124.41394524388
-156.744659072224,-172.657429473503,-99.5437820284205
-168.760001779602,-183.827666116751,-114.943515953453
-153.144051951637,-158.398161670813,-92.5574587455342
-150.936590652007,-164.199520456128,-90.6247113081759
-174.900713314926,-194.55296028598,-113.156067497882
-174.018184972518,-190.690674077511,-118.177611474184
-150.62554941818,-169.493280131173,-87.7632248512643
-152.240467251856,-174.397665827371,-83.7894067512623
-194.165760960099,-208.576699661959,-114.421394567013
-192.253081778258,-207.065528511089,-118.711342112299
-185.320455596628,-204.804944736296,-103.457126685667
-192.354883909948,-207.958264008353,-109.996925649766
-188.174518803234,-204.391081511423,-119.284860768194
-180.374615479428,-199.795958276205,-114.216259216476
-200.274013577073,-208.260007245062,-108.021017300704
-196.857260813866,-208.930593527641,-110.876223622556
-193.703126365754,-202.93736558919,-95.7308580245209
-199.694362501,-206.486098296254,-103.538888670543
-208.544487268309,-205.304291906353,-103.151970475322
-204.299524868903,-207.068423723116,-105.345127485217
-203.747097844445,-197.648444246769,-90.1518546834613
-208.658878077487,-202.307971679119,-98.8760305918783
-215.461977705033,-198.433075315191,-103.601901272512
-212.346771662397,-202.361004994489,-102.559054312625
-212.313976410968,-188.515586556862,-92.9035864148889
-215.686558558331,-194.106522066029,-101.061910514887
-220.056818057681,-191.034153314974,-107.227865362102
-218.063363466752,-194.516093503763,-105.233961878291
-217.597153431951,-180.018990815065,-98.4393827165273
-220.082834214241,-186.609168192186,-105.644403469849
-220.987812277268,-184.943255559828,-114.169200624581
-221.080778548905,-187.839765263869,-110.175376201932
-216.4929410587,-172.209995164619,-108.527407058862
-219.681272443898,-180.197280026545,-114.304850859867
-217.787482159952,-180.88834844015,-123.374432132041
-219.844606247954,-182.512741559489,-118.802955781397
-211.24279278084,-167.796637346627,-119.008958184292
-215.227479043951,-176.685348779152,-123.852890666719
-211.716331308454,-181.553526106565,-129.326231348278
-215.022399266308,-180.58226593288,-126.885514709653
-202.286211820701,-169.546441116456,-126.293302967255
-207.850922858866,-178.510353961419,-129.744097586424
-204.098098976544,-185.369137152443,-133.778858231852
-207.997262360362,-183.208033816305,-131.67472191561
-192.1461716613,-174.294753152521,-131.262671383281
-199.335610202355,-183.082964166073,-134.02104239797
-196.987172919585,-191.756638119188,-133.379180678075
-200.356754323693,-188.277723528601,-134.35625551332
-184.352125045436,-183.579294156534,-128.949789415771
-192.193962233468,-190.699132602982,-132.135755639439
-191.899014182505,-198.435330634952,-130.514526357312
-194.079339762257,-195.210690839608,-132.074540307045
-179.146029534643,-192.46325472977,-123.987493252156
-187.575729417008,-197.99105705896,-128.186042842766
-191.109871146697,-204.635008719481,-123.345117251121
-190.887687545842,-201.616598888785,-127.616594618327
-205.161309778601,-212.422768388321,-122.163038471501
-203.843281499829,-211.531940317501,-125.125604548975
-198.293757867495,-209.774610192224,-114.813604034322
-203.583816205668,-211.539009450249,-118.88478785384
-200.701381661703,-209.562178316718,-125.332312970625
-194.805388334285,-207.252075542447,-122.550318234898
-209.353579636841,-212.18044816097,-117.309353387629
-207.026080514484,-212.613916329224,-119.536209546507
-204.515002960052,-208.736753201357,-109.451400240917
-208.667974588278,-210.674327342165,-114.183693147608
-214.730773224657,-209.780973768664,-114.296897192424
-211.991130107973,-211.227233483264,-115.517098978653
-212.102276220804,-205.38547271459,-105.861856480051
-214.737831776226,-207.662565005097,-111.46859471003
-219.565359183071,-205.379567065731,-114.318880127174
-217.309280961093,-207.790236028305,-113.888968682593
-217.776922782359,-198.491316862912,-107.364017059742
-219.555220747376,-202.268836828538,-112.461372224444
-222.831160229607,-200.411663626922,-117.035918439405
-221.439602429258,-202.84946326703,-115.397398394279
-221.269830074617,-192.047625153235,-111.185699327445
-222.48477112652,-196.946588952559,-115.894756944109
-223.635471299111,-196.251473265816,-121.994532936375
-223.597677026208,-198.189056650223,-119.246480888373
-221.233782099215,-186.87429042771,-118.37029333565
-222.534000048897,-192.706390512287,-121.878450151041
-221.43841025536,-193.514778688529,-128.408786124485
-222.879528446501,-194.615691240469,-125.199035734312
-217.530538791084,-184.069473748755,-126.578043988144
-219.456081337966,-190.395288519493,-128.721614607564
-217.46987821464,-194.231895451023,-132.359612062535
-219.59429647444,-193.398160462016,-130.802470129314
-211.679652430706,-185.825448259094,-131.054469091078
-214.785423789136,-192.029488083673,-132.280978705506
-212.384869649654,-197.033773112374,-135.255150758355
-215.02836503681,-195.498726559079,-133.860520582687
-204.703611396116,-189.92954314587,-134.57368141193
-209.063746501831,-195.46316951149,-135.137886060086
-207.454102685604,-201.346403445237,-135.058715286527
-209.806341024664,-199.024509799129,-135.663052932692
-198.484737119752,-196.032690050503,-133.124811112047
-203.898128111073,-200.434973939041,-134.003302487456
-203.78916908643,-205.600440922247,-133.302788028082
-205.383795074529,-203.562885971924,-134.271571902859
-194.5696699683,-201.787789440944,-130.202129869974
-200.5550829859,-204.987731934575,-131.71170536312
-203.087329564627,-209.896173468491,-128.330122715234
-203.002016269019,-207.748527582849,-131.325375542424
-214.096860943187,-216.671009493004,-128.264204730961
-213.166458912796,-216.007348267408,-130.522572009118
-208.355519534416,-213.895435581356,-122.725575858425
-212.696497647565,-216.238095560607,-126.047703489593
-210.631839506146,-214.877594762669,-130.752214117814
-205.92743697424,-212.279357035122,-128.147572472854
-216.592085228584,-216.33755298907,-124.030521507416
-215.445628081156,-216.854292350812,-126.126234158123
-212.630286020737,-213.055797278814,-118.534113033945
-215.897912046206,-215.316714759376,-122.133662362285
-220.258055330116,-214.819617874594,-122.84941835679
-217.840298551273,-215.812837809731,-123.183411017007
-217.538185815209,-210.278199533778,-116.405279430209
-220.361783306874,-213.038179016017,-120.784397910457
-224.062245185795,-211.00919488233,-122.199093731116
-222.485894092722,-213.099619632973,-122.496964800345
-221.746500634808,-206.017622820829,-117.091947744437
-223.838803203516,-209.18595533674,-120.877413747101
-226.188352922357,-208.560411534417,-124.426781604779
-225.019125961769,-209.831465971781,-122.697368482109
-224.363569920559,-201.536501579586,-120.193173046149
-226.228701134752,-205.790638458401,-123.906976451279
-226.772465806029,-205.502942429701,-128.370189789429
-226.746352765977,-206.905066786174,-126.263138877006
-224.450054862221,-197.979074530387,-125.217334460368
-226.333637074427,-202.755138735195,-128.268259158603
-225.27666825766,-203.642724747416,-132.894037391829
-226.268962905137,-204.386471825098,-130.636135720687
-221.873887127128,-196.123636745919,-130.871309288878
-224.172059380661,-201.255729374891,-133.037929940654
-222.053551661569,-203.222386228393,-136.205248915644
-223.874929877306,-203.41337005484,-134.921976010211
-217.884566653389,-197.534107847684,-134.081335474526
-220.518233767624,-201.800421100936,-135.930574248812
-219.111274728201,-205.545063825065,-138.033614295577
-220.827666645968,-203.786173719505,-137.002812708188
-213.071803511012,-200.3969246538,-136.3956923409
-216.634951185923,-204.700782568021,-137.9151636787
-214.605686268832,-208.589802104672,-137.987096888801
-216.883421845034,-207.265056803148,-138.386040303792
-208.76828737365,-204.572274358982,-135.523475860188
-212.577298135164,-207.931165998063,-137.186775981477
-213.132190727464,-211.707243121581,-136.621434982719
-213.626476406355,-209.728459321953,-137.538368935506
-205.865806712103,-208.482602232241,-133.40376340407
-210.639839270234,-211.703189693846,-135.17867755372
-212.66296654331,-214.890887347376,-132.788510111035
-212.627188996603,-213.408673954793,-134.89513099368
-170.742881993932,-123.887353321928,-44.9700251060878
-181.484306574509,-133.190203673276,-71.8589161026294
-173.700076916835,-127.774136842856,-27.9247067351231
-169.050058123199,-122.614981009107,-30.0327137197428
-189.219849489548,-140.960679511985,-64.2283201813965
-179.753564451351,-133.305326489201,-39.5303037971977
-157.974047970801,-123.038895163928,-49.5196349487653
-169.642368384671,-132.946474986475,-77.7175491283022
-163.384155423465,-119.718204819399,-32.053789120217
-156.737914252404,-119.308816601123,-33.9043129228176
-144.722791266147,-127.628603446424,-53.0418410527022
-156.624013627606,-137.557410374202,-82.2272289057322
-149.665517799292,-120.256028263502,-35.6903759718968
-142.901632440188,-122.443336283495,-37.2226616320471
-136.403695832366,-139.714661421737,-52.6545064104159
-148.171373552794,-149.4526879563,-80.8896716711901
-137.361347410513,-126.768516689469,-38.0163664821185
-133.298753531828,-132.975618339493,-38.0453045123923
-133.111651446045,-152.46087437067,-50.5322898934217
-144.274639195273,-161.475640394919,-77.4305214055936
-130.306915981738,-139.654934690079,-37.7418193548932
-128.705946309092,-146.142226583606,-37.1370247190469
-138.41316457434,-164.507029526784,-45.6793440926261
-148.018161903187,-172.124484307045,-70.4400896835351
-129.543057971768,-152.518754773275,-35.8608661952562
-132.682121597268,-158.728126397095,-33.9941500284181
-147.682935496498,-173.681023400065,-40.3810919479805
-156.147433943274,-180.481218684961,-61.7355373415503
-136.803702248526,-164.576346825704,-32.0686931414629
-141.517772380383,-169.413012545496,-30.3217683523517
-160.857285431641,-174.512029753226,-36.1726265110585
-168.3590496466,-180.853656538775,-55.2568660221391
-147.36369812641,-172.131316416514,-28.6961951226501
-154.204931732979,-172.562113206658,-27.2157923381789
-173.605043320601,-169.536535792668,-33.6408441642936
-180.81235383609,-175.47674438666,-51.4598836755481
-161.229010302198,-171.473894996908,-25.9855308852799
-167.714279781142,-169.081359380171,-25.0181783578289
-181.889941937377,-158.5278156684,-33.0630332425948
-189.678748817471,-164.596765501969,-52.0790877995864
-173.029930502665,-165.045402704668,-24.234327905101
-177.033120707477,-159.475499670481,-23.6562726995157
-185.291639726849,-145.133290692337,-34.8270456311856
-193.583199989071,-151.943544638859,-56.1586560874572
-180.068967064156,-152.929693789504,-23.4078608121493
-181.750338986162,-146.05008057393,-23.6350575101125
-180.957836247104,-139.562802827992,-24.5058597652876
-177.817355731356,-133.614869141374,-26.0031416555151
-138.353065851957,-167.295952576889,0.562599644758379
-141.520402585369,-169.124365053481,-18.988897599185
-131.972379627206,-159.695829179444,-20.8448451478665
-129.347251181647,-158.369750429029,1.56969338701798
-151.827113434968,-169.129128718901,-0.0992167192354145
-155.154531666188,-170.471145064466,-17.334424270891
-164.486748052552,-164.124202078718,0.651490910456388
-167.993233072253,-165.596230921995,-15.8735712896868
-172.531285821049,-153.442384944139,2.93892449682301
-176.024801170577,-154.641344157396,-14.2667821490888
-174.263402545109,-140.114200505442,5.83335235745334
-178.666393506324,-140.998859390125,-13.5282233480461
-168.286029288269,-128.937866987172,7.2918317173738
-172.537040801588,-129.084817366796,-14.8617469654567
-159.111006152535,-119.674934625937,7.55061103087039
-163.011622474732,-119.068222129311,-17.5746392683583
-145.576848454596,-118.104116015995,6.96670175859458
-149.58078064342,-117.740773544228,-20.3179790697395
-132.422567111203,-122.775624967355,5.796495424869
-136.252867384847,-122.363769121054,-22.6528522999756
-124.518746921272,-134.207768371271,3.90545209881827
-128.118590082829,-134.313913583472,-23.415582216869
-122.815065129336,-147.18233088498,2.22986136154117
-125.604511398677,-147.447194166192,-23.0640946796848
-177.046719104073,-208.128616194822,77.3256574364456
-175.051570447591,-204.481044974226,74.5271218533818
-176.252947468408,-208.689463047823,80.9076110294567
-177.278911758658,-208.728434898756,78.889447187421
-172.951302935083,-204.214011930606,77.7777948454874
-174.949070481307,-208.044357694543,81.111749155154
-180.187960908338,-206.707032787349,74.8672708398366
-178.433002529464,-203.413698821161,72.4315575040854
-178.645805476808,-208.4151021088,77.1268789250827
-180.019210698231,-207.638807568991,75.7333045157185
-184.149721296231,-204.391002937164,74.5931884426991
-182.134679102088,-201.217083078737,72.0110012110061
-181.217122761109,-206.99494238049,75.2644895445701
-183.353270052228,-205.848991052383,75.2731621969565
-187.303460660947,-201.316114534059,75.907743337989
-185.082292072378,-198.377664122158,73.4058059532427
-185.605726399917,-204.142542420895,75.6025895541942
-187.237792448239,-202.433081365339,76.1443345995126
-188.953493325425,-199.060431647438,79.0111748412178
-186.546825700207,-195.750619173696,76.1829374071023
-188.064872559388,-201.541001749914,76.9071683655279
-188.872294605357,-200.642993299192,78.5937484468713
-188.499643912014,-197.501384365888,82.7685901270657
-186.125775173234,-194.09706352636,79.5450366986951
-189.124903178025,-199.655385859386,80.5063926478964
-188.856664765493,-198.913137165888,82.4838316060783
-185.877790244762,-197.14037376433,87.1391062610947
-183.764038659148,-193.725302023455,83.2881044927446
-188.048440399643,-198.423734428242,84.4742494418176
-186.710760408869,-198.203438670988,86.730067010938
-181.897385292627,-197.916787169871,92.1110055869856
-179.981624282209,-194.654024766489,87.4112747484393
-184.883738050755,-198.277224846814,89.8080848985714
-182.888819016881,-198.442007568053,92.4217664347737
-178.101398299752,-200.545685786778,93.8805963943286
-176.234106347071,-196.826851420798,88.5894503121642
-181.556246514851,-199.018966626057,93.7213996707378
-179.663668690381,-200.578384693942,94.735367593155
-175.155095904389,-203.443104768512,91.6156200626802
-173.525265265261,-199.760018106754,86.7188164263655
-177.56558980818,-202.340879918461,94.631377615917
-175.908810578553,-203.716263971619,93.3866180274092
-174.398875172855,-206.363824825352,86.078538169781
-172.482700672512,-202.533329529696,81.9447994464497
-175.310955783331,-204.709572222322,91.931100893874
